"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"FASN",1.68095211908134e-218,1.21680406921238,0.681,0.079,3.81979559540043e-214,"9","FASN"
"DCD",1.09470214132326e-215,11.3770411743541,0.846,0.146,2.48760114594298e-211,"9","DCD"
"USP54",1.27867426632939e-215,0.507850931526663,0.372,0.023,2.9056594028069e-211,"9","USP54"
"COBL",2.6994337296014e-215,0.63305483155605,0.457,0.034,6.13419320714622e-211,"9","COBL"
"ALCAM2",7.02280877911882e-215,1.30744986033806,0.718,0.09,1.59586306696696e-210,"9","ALCAM"
"CRACR2B1",8.71357907810081e-214,1.04806269134939,0.702,0.083,1.98007370970763e-209,"9","CRACR2B"
"DHCR7",9.74728046664547e-213,0.567032527738417,0.426,0.03,2.21497201324052e-208,"9","DHCR7"
"SLC12A2",1.74119349356603e-212,2.9306570208331,0.91,0.178,3.95668809477945e-208,"9","SLC12A2"
"CHDH",1.16811150253145e-210,0.489227278498583,0.356,0.021,2.65441657835247e-206,"9","CHDH"
"TMEM63A",1.10067188935024e-202,0.605525411755394,0.468,0.038,2.50116680135948e-198,"9","TMEM63A"
"WWC1",8.68632839480933e-199,0.394093377161786,0.293,0.015,1.97388126443647e-194,"9","WWC1"
"TSTD13",2.61593236624875e-197,1.13583289378792,0.793,0.112,5.94444470906366e-193,"9","TSTD1"
"CITED42",9.53030371970907e-190,2.28317145972103,0.856,0.166,2.16566621726669e-185,"9","CITED4"
"KRT182",2.49675473240894e-186,2.45872771109246,0.936,0.196,5.67362545392607e-182,"9","KRT18"
"CDH12",8.46033958046269e-181,0.909885857568973,0.691,0.091,1.92252756626434e-176,"9","CDH1"
"ATP1B14",1.13602202621801e-178,1.85287305483668,0.904,0.184,2.58149645237781e-174,"9","ATP1B1"
"FXYD31",9.33506555807183e-176,1.45355222054655,0.915,0.151,2.12130029741624e-171,"9","FXYD3"
"SERINC2",2.40940542644276e-173,0.621987818527449,0.479,0.046,5.47513289104852e-169,"9","SERINC2"
"KRTCAP3",5.80708221777538e-170,0.496393475230829,0.383,0.03,1.31960136316728e-165,"9","KRTCAP3"
"ERBB31",3.1524889189606e-166,0.51710566977033,0.426,0.037,7.16371581944606e-162,"9","ERBB3"
"RIC3",3.04965245980695e-165,0.511104931507142,0.404,0.034,6.93003024966532e-161,"9","RIC3"
"BICDL2",2.88475952036973e-164,0.432243397674336,0.367,0.028,6.55532753408818e-160,"9","BICDL2"
"DSG2",6.719260536667e-162,0.625137998955252,0.415,0.037,1.52688476435221e-157,"9","DSG2"
"CLDN41",1.49126896507428e-161,1.54761410082169,0.734,0.109,3.38875959623479e-157,"9","CLDN4"
"C9orf152",8.38820012029643e-161,0.334164103114213,0.271,0.016,1.90613459533616e-156,"9","C9orf152"
"TPD52L1",3.58985000022349e-160,1.07616112406815,0.739,0.12,8.15757514050786e-156,"9","TPD52L1"
"RBM472",6.53028278221226e-156,0.760146674809258,0.564,0.069,1.48394145942991e-151,"9","RBM47"
"ENC1",2.51913886433515e-155,0.818486008583399,0.564,0.07,5.72449115531519e-151,"9","ENC1"
"SCNN1A",4.05402780838821e-155,0.358285776473766,0.261,0.015,9.21237279178137e-151,"9","SCNN1A"
"GPR160",9.26973393883587e-154,0.460544266810263,0.335,0.025,2.10645434026106e-149,"9","GPR160"
"SORL1",2.80496533211405e-152,0.413524323621883,0.282,0.018,6.37400322069597e-148,"9","SORL1"
"ATP2A3",9.90864827434117e-145,0.367349657931744,0.261,0.016,2.25164123386129e-140,"9","ATP2A3"
"HOMER2",6.56244014557518e-144,0.450455466227743,0.314,0.024,1.4912488986805e-139,"9","HOMER2"
"FAM129A2",2.69635611477442e-141,1.17871241052909,0.739,0.138,6.12719963521339e-137,"9","FAM129A"
"DCXR3",6.56682058508937e-136,1.46338147452652,0.846,0.218,1.49224430975571e-131,"9","DCXR"
"CD163L1",8.58796716849639e-131,0.417839319132945,0.367,0.035,1.95152965936912e-126,"9","CD163L1"
"SEC11C3",1.61628942351212e-130,1.26646874946733,0.814,0.196,3.67285608598894e-126,"9","SEC11C"
"SCUBE2",2.08353785561917e-125,0.540692923006987,0.356,0.035,4.734631423109e-121,"9","SCUBE2"
"ABHD11",8.82324539673884e-124,0.53035330096503,0.41,0.046,2.00499428395493e-119,"9","ABHD11"
"DOPEY2",1.01620992901143e-122,0.36895753750247,0.293,0.024,2.30923544268558e-118,"9","DOPEY2"
"SDC11",1.0444248480223e-122,1.08005195791299,0.697,0.131,2.37335102464588e-118,"9","SDC1"
"SPINT11",9.80416808897673e-121,0.69669158099171,0.553,0.083,2.22789915653907e-116,"9","SPINT1"
"FAM174B",1.46951781248935e-118,0.397443822411165,0.324,0.03,3.33933227710081e-114,"9","FAM174B"
"GCNT21",2.35690566895459e-116,0.511185988460353,0.282,0.023,5.3558324421324e-112,"9","GCNT2"
"ST6GAL1",1.22325563889039e-115,0.608326214591474,0.495,0.069,2.77972611381452e-111,"9","ST6GAL1"
"DDR11",3.38388137805271e-114,0.561728698434496,0.505,0.072,7.68953204348697e-110,"9","DDR1"
"STARD102",4.67068853509443e-112,1.09754368421861,0.766,0.187,1.06136726271486e-107,"9","STARD10"
"ANK3",3.31537162907907e-109,0.492520108477506,0.372,0.042,7.53385048991928e-105,"9","ANK3"
"HOXA7",9.55975830395692e-109,0.442051989210929,0.309,0.03,2.17235947699117e-104,"9","HOXA7"
"PTPRF1",7.42931341504191e-105,0.689694113122729,0.58,0.102,1.68823718043412e-100,"9","PTPRF"
"HOXA9",2.86638842584857e-104,0.399184943242028,0.277,0.025,6.51358105889829e-100,"9","HOXA9"
"AP1M2",2.64901299486462e-99,0.348391309287429,0.277,0.026,6.01961712953037e-95,"9","AP1M2"
"IDH21",3.65008207140403e-98,0.866511613829292,0.723,0.173,8.29444649905852e-94,"9","IDH2"
"DEGS2",3.3814084356586e-97,0.305022348706462,0.25,0.022,7.68391252919059e-93,"9","DEGS2"
"THSD4",5.29934599592695e-97,0.416322528046717,0.324,0.036,1.20422338411444e-92,"9","THSD4"
"LFNG",2.04640190401092e-94,0.577934952632197,0.5,0.082,4.65024368667441e-90,"9","LFNG"
"MISP3",3.95417455144687e-93,0.396813881494836,0.314,0.035,8.98546625070787e-89,"9","MISP3"
"SREBF1",7.79295923221986e-92,0.871315629014638,0.67,0.158,1.77087205592964e-87,"9","SREBF1"
"STK39",8.14075221282126e-92,0.428749836065909,0.33,0.039,1.8499045328415e-87,"9","STK39"
"SORD",2.91122766095477e-91,0.43313259581375,0.367,0.048,6.61547373675363e-87,"9","SORD"
"GPD1L",2.98535606658462e-91,0.357004060953484,0.314,0.035,6.78392312570689e-87,"9","GPD1L"
"SLC39A11",5.84701703739296e-90,0.374161932178787,0.33,0.039,1.32867615157718e-85,"9","SLC39A11"
"GALNT3",1.49913450599517e-89,0.376437499298727,0.287,0.031,3.40663325142343e-85,"9","GALNT3"
"TPD521",9.38223539335526e-89,0.568856357889779,0.495,0.086,2.13201917078605e-84,"9","TPD52"
"EPHX2",1.46782206977017e-88,0.462443364498384,0.394,0.056,3.33547887134573e-84,"9","EPHX2"
"SLC39A8",9.14447506275059e-88,0.536258523046888,0.511,0.09,2.07799051325944e-83,"9","SLC39A8"
"TOM1L1",1.91822324200509e-87,0.414540276241574,0.335,0.042,4.35897049513237e-83,"9","TOM1L1"
"LMO7",7.60176182043852e-87,0.56151015573766,0.431,0.068,1.72742435607645e-82,"9","LMO7"
"DLG3",1.55623919368392e-85,0.30637459688929,0.255,0.025,3.53639794372735e-81,"9","DLG3"
"REEP6",6.59905441491185e-84,0.301155968827464,0.255,0.026,1.49956912524457e-79,"9","REEP6"
"NOSTRIN1",1.65280179845133e-83,0.5771564194769,0.564,0.111,3.75582680680081e-79,"9","NOSTRIN"
"CDK5RAP2",2.01161259684692e-83,0.554055852717298,0.463,0.08,4.57118846507493e-79,"9","CDK5RAP2"
"BAMBI",9.38907472548807e-81,0.643006156248951,0.372,0.055,2.13357334061991e-76,"9","BAMBI"
"ZKSCAN1",6.2678710183034e-80,0.94630471920761,0.644,0.167,1.42431101019926e-75,"9","ZKSCAN1"
"DBI4",6.94991571936133e-80,1.5737059397626,0.979,0.766,1.57929884806767e-75,"9","DBI"
"SLC26A2",8.24217974431603e-77,0.6833541617071,0.484,0.093,1.87295292509837e-72,"9","SLC26A2"
"ATP6V0E21",3.98948538711354e-74,0.42683574999866,0.346,0.051,9.06570659367681e-70,"9","ATP6V0E2"
"CD1641",1.39283522575017e-73,1.20545159803902,0.92,0.487,3.16507876699468e-69,"9","CD164"
"XBP11",1.36340384257821e-71,1.48181012453612,0.957,0.633,3.09819889187473e-67,"9","XBP1"
"PDLIM32",9.0847168883687e-71,1.01668779532682,0.596,0.146,2.0644110657129e-66,"9","PDLIM3"
"ERBB2",2.86110805575627e-70,0.485605959517266,0.383,0.065,6.50158194590055e-66,"9","ERBB2"
"SDC41",2.97612970029464e-70,0.963006377311428,0.644,0.171,6.76295713094953e-66,"9","SDC4"
"HID1",1.74222456457482e-69,0.334087084360065,0.282,0.037,3.95903110053981e-65,"9","HID1"
"PDCD42",2.169514485599e-69,1.32788240221386,0.846,0.376,4.93000471707517e-65,"9","PDCD4"
"MAP7",2.20268247377614e-66,0.364171314404348,0.293,0.041,5.00537565340889e-62,"9","MAP7"
"PRKACB",8.3802547860168e-66,0.44597853374417,0.415,0.078,1.90432909757446e-61,"9","PRKACB"
"CGNL1",1.83869464847842e-65,0.496007877652001,0.41,0.076,4.17824971920237e-61,"9","CGNL1"
"ACSL11",4.14578845790835e-61,0.449805338928014,0.431,0.088,9.42088969175093e-57,"9","ACSL1"
"C1orf116",5.46515180028985e-61,0.328992769201499,0.255,0.034,1.24190109509787e-56,"9","C1orf116"
"ECI2",6.16974874445766e-61,0.663263375765928,0.628,0.181,1.40201370469056e-56,"9","ECI2"
"VAV3",2.91988296543767e-60,0.364226231107652,0.309,0.049,6.63514205066056e-56,"9","VAV3"
"ECHDC2",4.28765151649602e-60,0.54763971846209,0.505,0.119,9.74325930608557e-56,"9","ECHDC2"
"SYNGR22",2.18677811746057e-59,0.633252669956742,0.691,0.209,4.9692345941174e-55,"9","SYNGR2"
"EHF1",2.25497602641937e-59,0.471616829039102,0.489,0.106,5.12420752243538e-55,"9","EHF"
"CD824",1.36399996437434e-55,0.544037222932846,0.585,0.16,3.09955351904426e-51,"9","CD82"
"LLGL2",6.76219838713046e-54,0.322211581436247,0.271,0.042,1.53664196149153e-49,"9","LLGL2"
"NUCB21",1.99356688376454e-53,0.991577042460097,0.846,0.4,4.53018138666655e-49,"9","NUCB2"
"BLVRB3",2.32879270553361e-53,0.856823622077627,0.846,0.397,5.29194854405458e-49,"9","BLVRB"
"TMEM2382",1.75095592243816e-52,0.552993134101171,0.495,0.124,3.97887223814847e-48,"9","TMEM238"
"ACSF2",4.61349755470959e-51,0.283300150173525,0.25,0.038,1.04837118433221e-46,"9","ACSF2"
"SELENBP11",8.0886181401365e-51,0.549063221119456,0.553,0.156,1.83805758616462e-46,"9","SELENBP1"
"ABHD21",1.93584110278293e-50,0.695911113515971,0.516,0.148,4.39900532196393e-46,"9","ABHD2"
"SLC2A10",1.97190745194693e-50,0.371650289119579,0.346,0.068,4.4809624938042e-46,"9","SLC2A10"
"GSTO21",5.42215117779751e-50,0.313125760510185,0.319,0.059,1.23212963364271e-45,"9","GSTO2"
"TBX3",3.28611916294182e-49,0.628180844743993,0.463,0.119,7.46737718586899e-45,"9","TBX3"
"NECTIN41",3.59033653694233e-49,0.351218126680199,0.277,0.047,8.15868074654774e-45,"9","NECTIN4"
"RHOV1",1.93386768412236e-46,0.467146048160871,0.41,0.093,4.39452092539965e-42,"9","RHOV"
"CD461",1.16518677899407e-44,0.820936890210789,0.766,0.334,2.64777043658612e-40,"9","CD46"
"TCEA31",1.7679798416554e-44,0.488325957876669,0.543,0.164,4.01755739217773e-40,"9","TCEA3"
"VAMP85",2.82010226517244e-43,0.576449778131362,0.59,0.187,6.40840038737785e-39,"9","VAMP8"
"RAB3IP",3.16226410075225e-43,0.397808489414431,0.314,0.065,7.18592894254941e-39,"9","RAB3IP"
"RAB27B1",1.36790465887106e-42,0.262853779358277,0.25,0.043,3.1084265468186e-38,"9","RAB27B"
"FAM84A1",1.49257874918383e-42,0.52387590392644,0.426,0.111,3.39173594964533e-38,"9","FAM84A"
"ARFIP2",1.98138638193423e-42,0.483558343698465,0.484,0.142,4.50250241430735e-38,"9","ARFIP2"
"TMEM8B",1.22744260155103e-40,0.295770553767124,0.271,0.052,2.78924056776455e-36,"9","TMEM8B"
"CYB561",5.73605497298402e-40,0.433058837351088,0.484,0.144,1.30346113206089e-35,"9","CYB561"
"C1orf115",6.63473925406526e-40,0.346930659249361,0.362,0.086,1.50767814809379e-35,"9","C1orf115"
"SMIM141",2.64384892180355e-39,0.606438085612596,0.697,0.286,6.00788228990639e-35,"9","SMIM14"
"NEBL",5.1962047789829e-39,0.298746896619438,0.271,0.054,1.18078557397608e-34,"9","NEBL"
"HOXC10",5.9779635678354e-39,0.37463951582585,0.25,0.047,1.35843244115492e-34,"9","HOXC10"
"C6orf1321",7.48416229170623e-39,0.334119801270704,0.298,0.064,1.70070103916732e-34,"9","C6orf132"
"CSRP12",8.16208971456276e-39,0.625593594547369,0.755,0.319,1.85475326673724e-34,"9","CSRP1"
"NAAA",1.62367096974198e-38,0.396389282473131,0.378,0.097,3.68962991164168e-34,"9","NAAA"
"KIAA1671",1.95967665848283e-38,0.354712029624428,0.356,0.087,4.45316923873639e-34,"9","KIAA1671"
"NT5DC21",4.10761414938056e-38,0.479756871297879,0.521,0.165,9.33414239305239e-34,"9","NT5DC2"
"HIPK22",4.71776445749951e-38,0.461751626772427,0.415,0.115,1.07206479532219e-33,"9","HIPK2"
"PEBP13",3.40428505666327e-37,0.698513520789885,0.989,0.795,7.73589736276161e-33,"9","PEBP1"
"HOOK21",5.12230690393018e-37,0.436990062573649,0.463,0.141,1.16399302084909e-32,"9","HOOK2"
"SH3BP4",2.44172367038124e-36,0.463967297583071,0.42,0.123,5.54857286857433e-32,"9","SH3BP4"
"ABHD17C",1.19696177355582e-35,0.350243723670302,0.303,0.07,2.71997593422825e-31,"9","ABHD17C"
"DGKZ",2.69776304762988e-35,0.440872314969662,0.426,0.127,6.13039674943414e-31,"9","DGKZ"
"AP1G2",1.84856671188223e-34,0.27873357385041,0.261,0.055,4.20068299608118e-30,"9","AP1G2"
"IRX31",2.75185763839508e-34,0.45279167768073,0.436,0.134,6.25332129748897e-30,"9","IRX3"
"SLC9A3R1",8.8188284364754e-34,0.38690181893973,0.362,0.098,2.00399057390467e-29,"9","SLC9A3R1"
"CENPX1",2.50977018357464e-33,0.583334087432737,0.676,0.303,5.703201765155e-29,"9","CENPX"
"KIAA15221",4.63501608224824e-32,0.365334230088881,0.33,0.087,1.05326105453009e-27,"9","KIAA1522"
"SLC11A2",4.2496606187275e-31,0.298614965868549,0.309,0.079,9.65692878999637e-27,"9","SLC11A2"
"EN1",4.45034375410269e-31,0.363644905980084,0.335,0.09,1.01129611468229e-26,"9","EN1"
"TMED31",4.68332539859756e-31,0.555307941464254,0.713,0.334,1.06423886357731e-26,"9","TMED3"
"KCTD11",5.4270991234454e-31,0.258236465019094,0.261,0.059,1.23325400481173e-26,"9","KCTD1"
"DUS1L",7.28859284439945e-31,0.441296249293238,0.559,0.213,1.65625983796133e-26,"9","DUS1L"
"CASZ11",8.38715499433415e-31,0.375514232822661,0.346,0.097,1.90589710091249e-26,"9","CASZ1"
"NFIB2",1.08685220834698e-30,0.667218552591147,0.894,0.539,2.46976295824768e-26,"9","NFIB"
"PYGB",4.47359557884807e-30,0.35739989130181,0.319,0.087,1.01657985933743e-25,"9","PYGB"
"SLC25A41",8.00492212959576e-30,0.441323649828447,0.447,0.153,1.81903850472934e-25,"9","SLC25A4"
"TRPS12",1.52535431345711e-28,0.437448570402753,0.484,0.174,3.46621514189994e-24,"9","TRPS1"
"FUCA1",1.98249412055535e-28,0.284856140614739,0.266,0.066,4.50501963954997e-24,"9","FUCA1"
"MIA3",4.07751796631605e-28,0.455922704885961,0.537,0.212,9.2657518266566e-24,"9","MIA3"
"RAB11FIP13",3.07848263181542e-27,0.391964537332106,0.372,0.117,6.99554393253736e-23,"9","RAB11FIP1"
"CIB13",3.45898723467433e-27,0.592985162882586,0.755,0.404,7.86020259207395e-23,"9","CIB1"
"SARAF4",3.83602347237547e-27,0.476408079847582,0.915,0.577,8.71697973862601e-23,"9","SARAF"
"GOLGA8B",1.74192363916041e-26,0.325782412914126,0.298,0.083,3.95834727762811e-22,"9","GOLGA8B"
"KRT151",4.78950908763659e-26,1.47740725149242,0.255,0.064,1.08836804507454e-21,"9","KRT15"
"DUSP44",7.01340248588388e-26,0.433001719097694,0.447,0.162,1.59372558089225e-21,"9","DUSP4"
"ERGIC2",1.3304947107531e-25,0.425725708452801,0.601,0.268,3.02341618071533e-21,"9","ERGIC2"
"CAPNS21",2.27086813611989e-25,0.265384725741813,0.282,0.076,5.16032075251884e-21,"9","CAPNS2"
"ATP1A11",4.67690220576916e-25,0.663363227627378,0.957,0.732,1.06277925723898e-20,"9","ATP1A1"
"GSTZ11",7.40361257510086e-25,0.351327711791409,0.372,0.126,1.68239692156592e-20,"9","GSTZ1"
"ZNF91",1.53007516109967e-24,0.310521898325597,0.33,0.103,3.4769427960829e-20,"9","ZNF91"
"ALDH6A1",2.49861166356475e-24,0.303826032169143,0.287,0.082,5.67784514428453e-20,"9","ALDH6A1"
"DGKD",2.75210678124057e-24,0.250089867636883,0.25,0.065,6.25388744969108e-20,"9","DGKD"
"PTGR1",1.46057917072402e-23,0.424351855403554,0.559,0.247,3.31902010755327e-19,"9","PTGR1"
"INHBB1",1.8796956184891e-23,0.402848003431294,0.41,0.147,4.27142032345462e-19,"9","INHBB"
"CBR31",2.79608912065113e-23,0.683569709717063,0.543,0.244,6.35383291776762e-19,"9","CBR3"
"PLPP21",4.1876316486924e-23,0.449680090623055,0.34,0.115,9.5159741584886e-19,"9","PLPP2"
"PCBD11",1.22215580665601e-22,0.39506609102539,0.585,0.264,2.77722685504511e-18,"9","PCBD1"
"MSI2",7.20998242921305e-22,0.2677312995884,0.266,0.077,1.63839640721437e-17,"9","MSI2"
"ARRDC1",1.34810149846954e-21,0.259653913941139,0.309,0.098,3.06342584512217e-17,"9","ARRDC1"
"MCCC2",1.55875315802753e-21,0.266788290514667,0.261,0.076,3.54211067630176e-17,"9","MCCC2"
"NEDD4L1",2.32336397910983e-21,0.366003342032735,0.362,0.128,5.27961230612918e-17,"9","NEDD4L"
"CXADR1",6.31847453423091e-21,0.291260571119443,0.324,0.106,1.43581015315863e-16,"9","CXADR"
"NANS3",1.30353199957357e-20,0.417668555868026,0.66,0.344,2.96214611583099e-16,"9","NANS"
"SH3YL11",1.87260856337056e-20,0.41053198031137,0.479,0.203,4.25531569940325e-16,"9","SH3YL1"
"ECI1",2.05868200041252e-20,0.386429713609326,0.532,0.241,4.67814897773742e-16,"9","ECI1"
"ABRACL3",2.45189275407728e-20,0.363822111817058,0.505,0.217,5.57168109436522e-16,"9","ABRACL"
"FKBP5",3.76786678613604e-20,0.387406177017627,0.431,0.176,8.56210048481554e-16,"9","FKBP5"
"MCRIP2",4.53835413476566e-20,0.29054525855667,0.271,0.085,1.03129559358415e-15,"9","MCRIP2"
"GOLM11",5.95838659118687e-20,0.271307767354476,0.457,0.183,1.3539837689813e-15,"9","GOLM1"
"CRNDE3",1.69185296254202e-19,0.410130341463602,0.553,0.262,3.84456667208049e-15,"9","CRNDE"
"TRIM2",1.99194845133706e-19,0.259298178087646,0.266,0.083,4.52650366081834e-15,"9","TRIM2"
"TFAP2A2",3.78485602019295e-19,0.254866622921708,0.314,0.105,8.60070682028646e-15,"9","TFAP2A"
"NT5DC1",3.95421416203374e-19,0.298278680608626,0.356,0.133,8.98555626180546e-15,"9","NT5DC1"
"ACSL31",7.00800602701244e-19,0.408940604194231,0.543,0.261,1.59249928957831e-14,"9","ACSL3"
"COMT2",7.70229962500978e-19,0.452691666058652,0.798,0.493,1.75027056678722e-14,"9","COMT"
"ZNF652",1.15619445485097e-18,0.369788352004761,0.394,0.163,2.62733627920336e-14,"9","ZNF652"
"ZBTB7B1",2.3561685630448e-18,0.251945093553599,0.277,0.092,5.354157442663e-14,"9","ZBTB7B"
"TC2N2",3.28346027774001e-18,0.274004501756957,0.261,0.083,7.46133513513641e-14,"9","TC2N"
"GFPT1",3.74752745060034e-18,0.325375210648301,0.404,0.166,8.51588137874422e-14,"9","GFPT1"
"NIPSNAP2",4.44394613077379e-18,0.373745245498562,0.452,0.203,1.00984231875704e-13,"9","NIPSNAP2"
"SVIP3",4.72193355335207e-18,0.313006556644296,0.436,0.183,1.07301218066372e-13,"9","SVIP"
"PDLIM42",2.20701396042126e-17,0.429094170259573,0.537,0.269,5.01521852366128e-13,"9","PDLIM4"
"ECHS1",3.45309788126236e-17,0.386734307250595,0.649,0.355,7.84681962538058e-13,"9","ECHS1"
"CLSTN1",4.58321590946296e-17,0.329814448017191,0.447,0.203,1.04148998326636e-12,"9","CLSTN1"
"PPDPF2",4.78350099981447e-17,0.495807898374929,0.931,0.719,1.08700276719784e-12,"9","PPDPF"
"TMCO31",8.9548210698078e-17,0.297062066783473,0.394,0.166,2.03489353990312e-12,"9","TMCO3"
"HEBP21",9.67767339366957e-17,0.418384984353261,0.734,0.435,2.19915450197747e-12,"9","HEBP2"
"CD94",1.17971170670879e-16,0.426059832292006,0.995,0.824,2.68077688232506e-12,"9","CD9"
"FNBP1L1",1.70471694113292e-16,0.327213454571556,0.42,0.185,3.87379877703045e-12,"9","FNBP1L"
"MT-ND11",7.52876411975998e-16,0.562170114010544,1,1,1.71083635857426e-11,"9","MT-ND1"
"F3",8.9378881715644e-16,0.355991221447592,0.298,0.113,2.03104570810629e-11,"9","F3"
"FKBP43",1.07878728064884e-15,0.556190403240835,0.516,0.267,2.45143621654643e-11,"9","FKBP4"
"FAM210B1",1.48062324011013e-15,0.327713705773363,0.372,0.162,3.36456825082627e-11,"9","FAM210B"
"APP2",1.67316587047503e-15,0.539786555815073,0.878,0.642,3.80210212406745e-11,"9","APP"
"NUDT8",1.39225178048961e-14,0.250584920229242,0.303,0.121,3.16375294598459e-10,"9","NUDT8"
"PPCS",1.47469289311936e-14,0.342011461455326,0.532,0.281,3.35109213032443e-10,"9","PPCS"
"TBC1D4",1.66012742660493e-14,0.257361585456456,0.33,0.135,3.77247356421705e-10,"9","TBC1D4"
"HMG20B1",2.4176246498391e-14,0.29856710886542,0.532,0.28,5.49381025429437e-10,"9","HMG20B"
"CRYAB3",1.56724175944316e-13,0.786703665047805,0.559,0.322,3.56140017415863e-09,"9","CRYAB"
"GOLGB1",1.66743575722631e-13,0.378979616005634,0.75,0.492,3.78908101472108e-09,"9","GOLGB1"
"CCDC251",3.6140364391939e-13,0.269987805387221,0.484,0.241,8.21253640442421e-09,"9","CCDC25"
"GALNT11",6.28448952736081e-13,0.314960808341176,0.489,0.26,1.42808740019747e-08,"9","GALNT1"
"FBXO322",9.25336660331783e-13,0.302700808857838,0.378,0.178,2.10273502693794e-08,"9","FBXO32"
"PRDX3",9.62738138348121e-13,0.348596418046317,0.564,0.326,2.18772614558227e-08,"9","PRDX3"
"MT-CO33",1.21240046829252e-12,0.607160819120502,1,1,2.75505882414793e-08,"9","MT-CO3"
"MT-ND31",4.0873011517268e-12,0.619989481342142,1,1,9.28798313718398e-08,"9","MT-ND3"
"ADI11",7.55243617629431e-11,0.311988777437737,0.633,0.394,1.71621559670112e-06,"9","ADI1"
"TOB12",9.2151798306987e-11,0.375710636024172,0.75,0.532,2.09405746472797e-06,"9","TOB1"
"ZNF24",1.98858195733474e-10,0.313619083956339,0.436,0.24,4.51885363984747e-06,"9","ZNF24"
"MTA1",2.05645991103684e-10,0.266649901377147,0.303,0.143,4.67309950184013e-06,"9","MTA1"
"HSPA61",2.89256291750927e-10,1.20635403830911,0.314,0.164,6.57305997374806e-06,"9","HSPA6"
"PMVK1",9.56402561906249e-10,0.2616286508833,0.457,0.263,2.17332918167576e-05,"9","PMVK"
"NUPR12",1.24295112676083e-09,0.272642970145565,0.888,0.619,2.82448214045132e-05,"9","NUPR1"
"CCND14",1.37070174173244e-09,0.309020951995052,0.617,0.359,3.1147826379128e-05,"9","CCND1"
"TMED102",2.92522958941931e-09,0.265767195446717,0.755,0.497,6.64729171899645e-05,"9","TMED10"
"SCARB23",9.36018476480076e-09,0.262816593433873,0.59,0.369,0.000212700838595333,"9","SCARB2"
"RTN31",1.75113589222296e-08,0.2803848789598,0.665,0.444,0.000397928120148745,"9","RTN3"
"ITPR2",2.31308079367498e-08,0.299851161340037,0.261,0.128,0.000525624479554702,"9","ITPR2"
"MRPL411",8.15162722668656e-08,0.253115949698952,0.601,0.395,0.00185237577099225,"9","MRPL41"
"AKAP9",2.9198819603209e-07,0.272350477775862,0.644,0.466,0.00663513976663321,"9","AKAP9"
"CHCHD101",3.61980282270755e-07,0.385636137443122,0.569,0.377,0.00822563993432064,"9","CHCHD10"
"NDUFB9",6.79035400374204e-07,0.251404618084073,0.67,0.481,0.0154304004381034,"9","NDUFB9"
"NDUFC22",8.25975085954985e-07,0.262194431833705,0.867,0.676,0.0187694578532411,"9","NDUFC2"
